title,type,tags,amount,date,category
Rent,Expense,"monthly, bills",8500.00,2029-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2029-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2030-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2031-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2032-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2033-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2034-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2035-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2036-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2037-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2038-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2039-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2040-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2041-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2042-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2043-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2044-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2045-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2046-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2047-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2048-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2049-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2050-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2051-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-09-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-10-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-11-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2052-12-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-01-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-02-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-03-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-04-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-05-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-06-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-07-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-08-06T00:00:00.000Z,Household
Rent,Expense,"monthly, bills",8500.00,2053-09-06T00:00:00.000Z,Household
